log_y_lote,region
2.088514,"2B"
1.505286,"2B"
2.421452,"2B"
3.002489,"2B"
3.242061,"2B"
1.499431,"2B"
1.771533,"2B"
2.645799,"2B"
2.129028,"2B"
2.987942,"2B"
2.084475,"2B"
1.381769,"2B"
2.776718,"2B"
1.656802,"2B"
2.525849,"2B"
2.141883,"2B"
1.506164,"2B"
2.401018,"2B"
1.691256,"2B"
3.833791,"2B"
1.920063,"2B"
.6331689,"2B"
2.55085,"2B"
-1.64675,"2B"
1.755211,"2B"
1.624634,"2B"
3.045684,"2B"
2.123278,"2B"
2.737123,"2B"
2.505885,"2B"
1.512495,"2B"
2.595113,"2B"
3.1578,"2B"
2.660113,"2B"
1.562068,"2B"
1.307184,"2B"
1.288869,"2B"
1.579267,"2B"
1.118565,"2B"
1.982997,"2B"
2.452082,"2B"
1.950403,"2B"
2.252338,"2B"
1.59139,"2B"
-1.72324,"2B"
2.487403,"2B"
3.050656,"2B"
-.8293335,"2B"
2.499598,"2B"
2.926768,"2B"
-.1562212,"2B"
1.880669,"2B"
.4523932,"2B"
.6935821,"2B"
2.181987,"2B"
2.34245,"2B"
4.497642,"2B"
2.063138,"2B"
2.70705,"2B"
1.688513,"2B"
2.24794,"2B"
-1.084322,"2B"
3.236924,"2B"
2.374748,"2B"
1.645181,"2B"
2.149415,"2B"
-3.349953,"2B"
3.07367,"2B"
1.405918,"2B"
2.952167,"2B"
.8387399,"2B"
-.6695966,"2B"
1.809554,"2B"
1.577574,"2B"
1.965114,"2B"
1.494135,"2B"
2.801662,"2B"
-2.054804,"2B"
1.791129,"2B"
.9736347,"2B"
.4508017,"2B"
-.4939275,"2B"
.8663901,"2B"
-1.050477,"2B"
.9100312,"2B"
1.088697,"2B"
3.098126,"2B"
1.987744,"2B"
2.857722,"2B"
2.837129,"2B"
1.074688,"2B"
1.451326,"2B"
-.0532605,"2B"
1.858202,"2B"
2.286732,"2B"
-.3304045,"2B"
2.060852,"2B"
2.672582,"2B"
-.0184838,"2B"
2.122022,"2B"
2.496011,"2B"
2.382117,"2B"
2.03149,"2B"
-.4149974,"2B"
1.281536,"2B"
2.254489,"2B"
3.680729,"2B"
2.675217,"2B"
1.957405,"2B"
1.226187,"2B"
2.790017,"2B"
1.221237,"2B"
2.545045,"2B"
1.754312,"2B"
1.689983,"2B"
2.407792,"2B"
1.733738,"2B"
2.463504,"2B"
-.842441,"2B"
1.571111,"2B"
1.016303,"2B"
1.22344,"2B"
1.417909,"2B"
1.115512,"2B"
.9643111,"2B"
-.3508548,"2B"
1.115066,"2B"
.4263521,"2B"
.7148402,"2B"
3.43468,"2B"
1.595396,"2B"
.0324672,"2B"
1.358774,"2B"
1.046743,"2B"
.0903159,"2B"
1.778051,"2B"
1.432099,"2B"
1.785557,"2B"
1.293137,"2B"
1.685252,"2B"
-.8058233,"2B"
3.041399,"2B"
2.536289,"2B"
.7720738,"2B"
1.902965,"2B"
1.910902,"2B"
2.260599,"2B"
1.376547,"2B"
2.906218,"2B"
3.164242,"2B"
-.6403347,"2B"
-.6893783,"2B"
3.180958,"2B"
1.433395,"2B"
.1224211,"2B"
-1.006883,"2B"
2.804348,"2B"
2.812086,"2B"
2.592849,"2B"
1.217118,"2B"
2.165749,"2B"
1.857371,"2B"
1.731066,"2B"
1.729389,"2B"
2.513705,"2B"
2.2848,"2B"
2.966823,"2B"
1.282788,"2B"
1.072788,"2B"
3.18341,"2B"
2.350661,"2B"
1.803635,"2B"
1.093858,"2B"
2.900179,"2B"
2.116642,"2B"
4.66086,"2B"
1.211831,"2B"
1.823087,"2B"
2.897077,"2B"
3.466036,"2B"
.8067794,"2B"
1.567624,"2B"
1.967849,"2B"
.2817219,"2B"
.3345061,"2B"
1.192889,"2B"
4.268075,"2B"
2.983629,"2B"
2.969383,"2B"
2.556653,"2B"
-1.413148,"2B"
1.305954,"2B"
.0767295,"2B"
1.636341,"2B"
2.674162,"2B"
-.8609223,"2B"
3.530484,"2B"
1.909784,"2B"
2.295294,"2B"
-1.38294,"2B"
-2.315042,"2B"
.0437394,"2B"
-.6135064,"2B"
2.47852,"2B"
2.152614,"2B"
2.769045,"2B"
2.390596,"2B"
2.622078,"2B"
1.902193,"2B"
1.768914,"2B"
1.75037,"2B"
1.589356,"2B"
3.254448,"2B"
2.968305,"2B"
2.214565,"2B"
3.220451,"2B"
2.126659,"2B"
2.153093,"2B"
1.848041,"2B"
2.34196,"2B"
-.6214854,"2B"
2.698841,"2B"
1.343645,"2B"
2.859385,"2B"
.8696477,"2B"
2.081358,"2B"
2.082841,"2B"
-.1924361,"2B"
2.780613,"2B"
.720305,"2B"
2.003614,"2B"
2.672057,"2B"
1.677267,"2B"
1.248124,"2B"
.6971442,"2B"
1.482563,"2B"
2.705641,"2B"
1.467519,"2B"
2.165617,"2B"
2.397904,"2B"
2.051209,"2B"
1.785718,"2B"
.7040327,"2B"
.7895931,"2B"
1.722533,"2B"
1.777699,"2B"
2.625588,"2B"
1.188977,"2B"
.7788064,"2B"
-.1393069,"2B"
1.255408,"2B"
-1.184961,"2B"
.1429568,"2B"
3.786217,"2B"
2.574961,"2B"
.3893832,"2B"
2.224269,"2B"
2.193184,"2B"
1.451679,"2B"
2.259637,"2B"
.5700978,"2B"
2.044103,"2B"
2.409527,"2B"
2.17261,"2B"
2.228058,"2B"
-1.330262,"2B"
1.252903,"2B"
1.01195,"2B"
1.746016,"2B"
.167191,"2B"
.6175019,"2B"
.4732234,"2B"
1.02317,"2B"
1.891127,"2B"
.5101434,"2B"
1.090869,"2B"
3.044951,"2B"
.1326234,"2B"
2.064432,"2B"
2.095475,"2B"
.8895853,"2B"
3.235694,"2B"
2.174783,"2B"
1.56194,"2B"
1.02522,"2B"
1.808387,"2B"
.172549,"2B"
1.864482,"2B"
2.185833,"2B"
-.5729351,"2B"
1.24021,"2B"
.6852612,"2B"
.2725507,"2B"
2.789071,"2B"
2.17613,"2B"
2.116209,"2B"
2.03757,"2B"
1.603864,"2B"
.9638534,"2B"
2.435287,"2B"
1.624663,"2B"
1.633156,"2B"
2.317099,"2B"
2.728741,"2B"
1.648272,"2B"
3.80586,"2B"
3.348457,"2B"
.1690167,"2B"
3.803214,"2B"
.5678164,"2B"
2.696854,"2B"
.4419384,"2B"
-2.471181,"2B"
1.293559,"2B"
1.783065,"2B"
3.983929,"2B"
1.064411,"2B"
-2.066517,"2B"
2.190749,"2B"
-.7360693,"2B"
1.280345,"2B"
2.07375,"2B"
2.913926,"2B"
2.709476,"2B"
1.93974,"2B"
1.382537,"2B"
2.933293,"2B"
1.449797,"2B"
-.8868363,"2B"
2.298472,"2B"
1.446192,"2B"
.6832988,"2B"
1.153886,"2B"
1.162576,"2B"
1.911811,"2B"
.9415022,"2B"
2.984909,"2B"
2.541909,"2B"
1.842169,"2B"
.7829879,"2B"
3.702662,"2B"
2.153396,"2B"
2.203847,"2B"
.0555861,"2B"
.6832988,"2B"
3.453894,"2B"
2.799924,"2B"
3.357447,"2B"
3.527801,"2B"
1.311743,"2B"
2.314523,"2B"
1.691685,"2B"
.4801396,"2B"
2.657052,"2B"
2.990961,"2B"
.7960557,"2B"
1.517879,"2B"
2.785733,"2B"
1.656829,"2B"
-1.7909,"2B"
-.1159014,"2B"
2.467515,"2B"
-.149612,"2B"
.3893832,"2B"
2.034432,"2B"
.3173259,"2B"
.8190439,"2B"
3.789324,"2B"
1.938759,"2B"
2.95912,"2B"
2.420448,"2B"
3.314128,"2B"
2.953091,"2B"
1.448332,"2B"
1.061478,"2B"
2.200947,"2B"
1.08628,"2B"
1.566844,"2B"
.2367939,"2B"
3.084183,"2B"
1.401333,"2B"
2.00515,"2B"
2.639636,"2B"
.6940318,"2B"
2.069246,"2B"
1.777397,"2B"
.8571308,"2B"
1.275902,"2B"
1.717122,"2B"
1.357365,"2B"
1.353694,"2B"
2.596142,"2B"
.6123438,"2B"
.3999432,"2B"
-.4270039,"2B"
3.46406,"2B"
.175213,"2B"
1.767402,"2B"
2.168243,"2B"
.1668356,"2B"
2.619401,"2B"
.6910049,"2B"
2.486605,"2B"
2.866159,"2B"
.3331453,"2B"
2.016618,"2B"
.3725769,"2B"
.6028066,"2B"
2.211996,"2B"
3.920953,"2B"
2.632407,"2B"
1.295283,"2B"
2.127892,"2B"
1.225591,"2B"
1.74479,"2B"
1.764907,"2B"
3.419993,"2B"
.6682447,"2B"
2.006082,"2B"
1.933751,"2B"
.306911,"2B"
.4346614,"2B"
4.120126,"2B"
1.580779,"2B"
-.0123378,"2B"
1.464713,"2B"
1.134214,"2B"
3.179307,"2B"
1.207589,"2B"
2.557049,"2B"
1.165264,"2B"
2.054321,"2B"
1.637146,"2B"
1.485888,"2B"
.5941939,"2B"
2.448174,"2B"
.1060522,"2B"
1.795923,"2B"
2.651543,"2B"
2.652044,"2B"
1.43665,"2B"
2.648767,"2B"
-.203982,"2B"
.7114242,"2B"
2.96964,"2B"
3.00855,"2B"
3.381314,"2B"
3.525498,"2B"
1.451377,"2B"
2.931077,"2B"
2.646834,"2B"
.5327613,"2B"
1.576005,"2B"
2.593806,"2B"
.756075,"2B"
2.235561,"2B"
1.863002,"2B"
2.147243,"2B"
2.094133,"2B"
1.074162,"2B"
2.338271,"2B"
2.421141,"2B"
1.768731,"2B"
.1970131,"2B"
2.418188,"2B"
3.053133,"2B"
2.410156,"2B"
1.61606,"2B"
2.669974,"2B"
2.287504,"2B"
1.484659,"2B"
2.132354,"2B"
1.028948,"2B"
2.371766,"2B"
.0763868,"2B"
3.698832,"2B"
2.268566,"2B"
1.984899,"2B"
-.3352532,"2B"
.2643853,"2B"
.5134462,"2B"
1.737845,"2B"
.5321037,"2B"
1.403373,"2B"
.7314925,"2B"
3.157532,"2B"
-.0490464,"2B"
1.681368,"2B"
1.43831,"2B"
-.3616387,"2B"
1.500067,"2B"
1.953168,"2B"
.9630102,"2B"
1.463533,"2B"
1.446107,"2B"
1.204173,"2B"
2.38363,"2B"
.7276887,"2B"
1.339756,"2B"
1.03124,"2B"
3.031606,"2B"
1.721425,"2B"
1.795232,"2B"
.9470605,"2B"
-1.272005,"2B"
2.319649,"2B"
2.521327,"2B"
1.33861,"2B"
.4445063,"2B"
1.422949,"2B"
2.71903,"2B"
3.532629,"2B"
1.909194,"2B"
1.128213,"2B"
1.702586,"2B"
2.698794,"3A"
1.711697,"3A"
-.2299441,"3A"
-.4394837,"3A"
-1.910638,"3A"
1.805238,"3A"
2.045229,"3A"
2.458357,"3A"
1.476508,"3A"
-.3471476,"3A"
1.608588,"3A"
2.258026,"3A"
1.292731,"3A"
-1.285335,"3A"
1.013984,"3A"
1.467766,"3A"
.6255694,"3A"
1.630262,"3A"
.0835044,"3A"
.1306158,"3A"
-.4653632,"3A"
-.3525023,"3A"
.7582606,"3A"
-.9067241,"3A"
1.521686,"3A"
.2308022,"3A"
1.284179,"3A"
-.3634794,"3A"
-5.099139,"3A"
-.7066601,"3A"
1.995394,"3A"
-.350629,"3A"
.8801079,"3A"
2.234164,"3A"
3.242401,"3A"
1.360358,"3A"
1.275882,"3A"
-.1190831,"3A"
1.50594,"3A"
1.693547,"3A"
-.1108332,"3A"
1.174047,"3A"
1.931155,"3A"
2.584209,"3A"
1.509587,"3A"
1.354084,"3A"
2.830657,"3A"
.3432776,"3A"
-.0624085,"3A"
-.5155953,"3A"
.1960025,"3A"
2.85958,"3A"
.4091848,"3A"
3.442106,"3A"
.7727298,"3A"
.55065,"3A"
-.0207376,"3A"
.6353697,"3A"
-2.504995,"3A"
-.0657959,"3A"
1.544887,"3A"
.748014,"3A"
3.511784,"3A"
-1.995497,"3A"
2.07948,"3A"
.7268575,"3A"
-1.614375,"3A"
.6044963,"3A"
-.6604381,"3A"
1.301066,"3A"
-3.100382,"3A"
1.656192,"3A"
1.374771,"3A"
.4229775,"3A"
3.353225,"3A"
2.665212,"3A"
-2.389517,"3A"
-.1144708,"3A"
.3059099,"3A"
.8287047,"3A"
2.298012,"3A"
1.345254,"3A"
1.50212,"3A"
3.006217,"3A"
.71191,"3A"
.6287153,"3A"
1.485325,"3A"
-.4109245,"3A"
2.566487,"3A"
1.014208,"3A"
1.862224,"3A"
2.169831,"3A"
.0407676,"3A"
.4657258,"3A"
-1.874133,"3A"
2.582237,"3A"
-1.421557,"3A"
-.780993,"3A"
1.605872,"3A"
1.881352,"3A"
1.532015,"3A"
.9780968,"3A"
2.192194,"3A"
.3893832,"3A"
-.1720334,"3A"
.811139,"3A"
-.8787951,"3A"
.6011305,"3A"
3.041976,"3A"
-1.41169,"3A"
3.317906,"3A"
.3108247,"3A"
-1.226743,"3A"
.7308426,"3A"
-1.612633,"3A"
-1.266969,"3A"
-2.963013,"3A"
.2587038,"3A"
1.628057,"3A"
-2.706531,"3A"
-.9969099,"3A"
-2.606342,"3A"
.507167,"3A"
1.463248,"3A"
-1.578516,"3A"
4.95871,"3A"
3.364191,"3A"
.7505478,"3A"
3.812996,"3A"
-1.737288,"3A"
1.886494,"3A"
-.4106425,"3A"
1.377443,"3A"
1.490643,"3A"
-.8835815,"3A"
2.18461,"3A"
3.435093,"3A"
1.093077,"3A"
1.205725,"3A"
-.2130918,"3A"
1.718404,"3A"
1.644193,"3A"
-2.195122,"3A"
2.555963,"3A"
2.317946,"3A"
-.3782707,"3A"
.8377625,"3A"
2.077332,"3A"
2.753514,"3A"
-.4399603,"3A"
1.969737,"3A"
.9615356,"3A"
1.29117,"3A"
1.164113,"3A"
-2.419872,"3A"
.0478469,"3A"
2.311684,"3A"
2.771907,"3A"
1.881221,"3A"
1.050353,"3A"
.2440045,"3A"
.4882855,"3A"
.8704688,"3A"
-.2297642,"3A"
2.276699,"3A"
1.310347,"3A"
-1.106725,"3A"
2.012134,"3A"
1.53393,"3A"
-.6266649,"3A"
.3291022,"3A"
1.950856,"3A"
1.166414,"3A"
.1724733,"3A"
2.74788,"3A"
.6257726,"3A"
-2.488565,"3A"
-1.39938,"3A"
.401805,"3A"
1.269836,"3A"
1.016411,"3A"
-.586444,"3A"
2.432341,"3A"
-1.609643,"3A"
1.029044,"3A"
.1015001,"2B"
.0131137,"2B"
1.346295,"2B"
1.856339,"2B"
1.400054,"2B"
.8795064,"2B"
1.57751,"2B"
1.772218,"2B"
2.150712,"2B"
1.395286,"2B"
1.074777,"2B"
.6711674,"2B"
2.41776,"2B"
.0581841,"2B"
1.848482,"2B"
.9866448,"2B"
1.136422,"2B"
1.245968,"2B"
1.276404,"2B"
1.287407,"2B"
2.612046,"2B"
.2622104,"2B"
1.379532,"2B"
-.6893922,"2B"
.8736922,"2B"
2.954978,"2B"
1.451518,"2B"
.6374706,"2B"
.8303145,"2B"
1.40186,"2B"
1.173194,"2B"
1.439503,"2B"
-.1453866,"2B"
1.950329,"2B"
1.477624,"2B"
1.357054,"2B"
1.785201,"2B"
-.1709165,"2B"
2.586304,"2B"
.1160838,"2B"
1.737791,"2B"
2.270343,"2B"
2.605973,"2B"
1.944913,"2B"
.1456316,"2B"
.4342469,"2B"
1.01414,"2B"
1.187807,"2B"
1.851714,"2B"
.9233856,"2B"
2.347109,"2B"
.5370547,"2B"
2.144624,"2B"
-.3252427,"2B"
.8384979,"2B"
.7739342,"2B"
.1228016,"2B"
2.661497,"2B"
.6664078,"2B"
1.114384,"2B"
.8282461,"2B"
1.510969,"2B"
1.499976,"2B"
-.5894631,"2B"
2.469641,"2B"
2.336329,"2B"
1.49673,"2B"
3.340017,"2B"
1.740515,"2B"
.6687162,"2B"
1.385339,"2B"
2.227547,"2B"
1.387913,"2B"
1.409271,"2B"
-.209094,"2B"
1.666686,"2B"
2.633779,"2B"
2.074636,"2B"
.3549995,"2B"
.6712185,"2B"
.1756997,"2B"
1.69895,"2B"
-.049082,"2B"
2.013073,"2B"
.3269556,"2B"
1.516188,"2B"
1.140301,"2B"
1.054552,"2B"
1.462878,"2B"
-1.61524,"2B"
4.125927,"2B"
.2797583,"2B"
.9465134,"2B"
-.8540439,"2B"
3.427826,"2B"
2.889115,"2B"
1.660523,"2B"
1.477108,"2B"
3.470036,"2B"
1.940415,"2B"
-3.024873,"2B"
-.9811866,"2B"
1.255032,"2B"
3.774789,"2B"
2.45667,"2B"
.3770313,"2B"
1.293321,"2B"
3.977232,"2B"
2.400737,"2B"
3.126186,"2B"
1.928321,"2B"
1.11868,"2B"
1.643832,"2B"
.9569527,"2B"
2.928379,"2B"
2.600183,"2B"
.1789325,"2B"
3.13711,"2B"
3.302091,"2B"
-.4617704,"2B"
3.043465,"2B"
2.316242,"2B"
1.544991,"2B"
.0786171,"2B"
-.82645,"2B"
2.789489,"2B"
3.631521,"2B"
1.271189,"2B"
.292789,"2B"
-.9249002,"2B"
-2.933941,"2B"
1.528375,"2B"
2.196605,"2B"
3.917335,"2B"
2.688446,"2B"
2.508371,"2B"
3.327332,"2B"
3.397173,"2B"
2.920022,"2B"
2.781895,"2B"
2.774474,"2B"
1.867586,"2B"
2.319521,"2B"
-1.237567,"2B"
.1742474,"2B"
1.067576,"2B"
2.355481,"2B"
3.525275,"2B"
2.286448,"2B"
.5340812,"2B"
-.718147,"2B"
2.888737,"2B"
3.100489,"2B"
2.314385,"2B"
.9375042,"2B"
2.258795,"2B"
-.1826784,"2B"
-.0942129,"2B"
1.646607,"2B"
.5770908,"2B"
.1529614,"2B"
.863337,"2B"
.4536456,"2B"
2.20169,"2B"
1.770829,"2B"
.7948235,"2B"
-1.238005,"2B"
2.213865,"2B"
2.569715,"2B"
.6727863,"2B"
-.40826,"2B"
-.3242161,"2B"
-.3242161,"2B"
1.389611,"2B"
1.225036,"2B"
3.491525,"2B"
2.532959,"2B"
3.204818,"2B"
3.124381,"2B"
2.795707,"2B"
2.584873,"2B"
1.717914,"2B"
1.264079,"2B"
-3.179126,"2B"
2.03303,"2B"
1.351454,"2B"
1.515235,"2B"
1.418026,"2B"
2.0594,"2B"
2.791368,"2B"
2.69253,"2B"
2.236403,"2B"
1.031004,"2B"
2.296571,"2B"
1.709576,"2B"
2.032301,"2B"
.2367545,"2B"
1.671648,"2B"
1.255009,"2B"
3.433145,"2B"
3.683779,"2B"
2.710188,"2B"
3.36075,"2B"
1.057672,"2B"
2.502485,"2B"
1.793643,"2B"
1.097185,"2B"
1.24659,"2B"
1.950448,"2B"
3.06468,"2B"
2.172781,"2B"
3.149153,"2B"
1.96906,"2B"
1.460829,"2B"
1.51357,"2B"
.7342267,"2B"
2.136747,"2B"
1.609384,"2B"
4.531915,"2B"
1.565902,"2B"
1.049096,"2B"
1.381028,"2B"
1.073479,"2B"
2.209793,"2B"
.0414969,"2B"
2.27604,"2B"
2.068084,"2B"
1.455545,"2B"
2.288233,"2B"
-1.514705,"2B"
2.089053,"2B"
2.575836,"2B"
-3.144534,"2B"
1.086047,"2B"
1.947796,"2B"
2.532124,"2B"
1.189181,"2B"
1.863551,"2B"
1.989267,"2B"
2.408188,"2B"
1.001286,"2B"
2.395365,"2B"
1.533682,"2B"
1.906123,"2B"
2.857074,"2B"
4.407313,"2B"
2.968191,"2B"
2.636003,"2B"
1.614811,"2B"
2.059683,"2B"
1.435553,"2B"
3.13767,"2B"
1.38925,"2B"
2.894419,"2B"
2.920486,"2B"
3.024082,"2B"
.9966165,"2B"
-.7258481,"2B"
-.7181184,"2B"
.5428009,"2B"
.7554973,"2B"
2.053422,"2B"
-.2058932,"2B"
.4854155,"2B"
1.381772,"2B"
1.800526,"2B"
-.9380866,"2B"
2.625161,"2B"
.3913662,"2B"
2.977634,"2B"
.2902263,"2B"
1.335916,"2B"
2.49304,"2B"
3.843147,"2B"
.8596992,"2B"
1.533517,"2B"
.0879376,"2B"
3.246421,"2B"
.4091118,"2B"
2.182862,"2B"
.0635661,"2B"
3.028993,"2B"
3.49635,"2B"
3.144902,"2B"
.2469226,"2B"
-.2229648,"2B"
-.4629819,"2B"
1.650048,"2B"
2.272579,"2B"
1.039212,"2B"
3.08976,"2B"
2.402982,"2B"
2.339852,"2B"
1.522659,"2B"
1.795745,"2B"
.7555162,"2B"
1.838923,"2B"
-.9825053,"2B"
.548526,"2B"
1.911131,"2B"
2.596336,"2B"
.1189379,"2B"
-.1886202,"2B"
-.8725992,"2B"
2.080727,"2B"
1.024223,"2B"
-2.231093,"2B"
2.284618,"2B"
1.943792,"2B"
1.80068,"2B"
1.589319,"2B"
1.774869,"2B"
2.597848,"2B"
2.87519,"2B"
2.233096,"2B"
1.242753,"2B"
3.414311,"2B"
2.787588,"2B"
1.322028,"2B"
2.036344,"2B"
.9200516,"2B"
1.227832,"2B"
.5806054,"2B"
.6620641,"2B"
2.393376,"2B"
1.875055,"2B"
2.032156,"2B"
3.127826,"2B"
2.399948,"2B"
2.22791,"2B"
.9008238,"2B"
2.25136,"2B"
.7611236,"2B"
2.689805,"2B"
2.247488,"2B"
2.479341,"2B"
2.380305,"2B"
2.359173,"2B"
1.814204,"2B"
.4465559,"2B"
2.893622,"2B"
1.576045,"2B"
.8990836,"2B"
.9250244,"2B"
.5582949,"2B"
3.655997,"2B"
2.210516,"2B"
1.61876,"2B"
1.124442,"2B"
2.264771,"2B"
2.781709,"2B"
2.201735,"2B"
.6346014,"2B"
2.014141,"2B"
3.137188,"2B"
1.537581,"2B"
1.746508,"2B"
2.763498,"2B"
2.025038,"2B"
.7986237,"2B"
2.468074,"2B"
.237638,"2B"
.68512,"3A"
-1.201642,"3A"
.9049668,"3A"
-.2816868,"3A"
3.21808,"3A"
.7332088,"3A"
.5681167,"3A"
-.2619909,"3A"
-.3047631,"3A"
-.5568888,"3A"
.7449139,"3A"
-.2481076,"3A"
.5478092,"3A"
.1129179,"3A"
1.832373,"3A"
.0327091,"3A"
.6546038,"3A"
.4045447,"3A"
-.2009052,"3A"
-.0838241,"3A"
-2.095522,"3A"
-.1038472,"3A"
.8979067,"3A"
2.360014,"3A"
.8811277,"3A"
-.1200546,"3A"
.9939219,"3A"
-.2075938,"3A"
-.2880341,"3A"
1.895015,"3A"
1.240742,"3A"
.4890032,"3A"
-.042897,"3A"
2.548046,"3A"
2.298263,"3A"
1.206255,"3A"
1.265445,"3A"
-.3569379,"3A"
2.820069,"3A"
1.250535,"3A"
2.397632,"3A"
.9993627,"3A"
-2.179121,"3A"
-1.688459,"3A"
-.4929939,"3A"
-.1384004,"3A"
.8388912,"3A"
-2.288327,"3A"
.2156274,"3A"
.8289927,"3A"
2.323877,"3A"
1.402197,"3A"
.8203787,"3A"
1.96824,"3A"
1.272636,"3A"
.6653751,"3A"
.5539368,"3A"
2.185104,"3A"
-.3626815,"3A"
1.437669,"3A"
.8163687,"3A"
-.7900899,"3A"
.5355455,"3A"
1.003814,"3A"
1.570732,"3A"
-.0098433,"3A"
.6195814,"3A"
1.505345,"3A"
3.074446,"3A"
1.512314,"3A"
1.520561,"3A"
.2778438,"3A"
2.027281,"3A"
-.2914385,"3A"
-.7702529,"3A"
1.352494,"3A"
1.449532,"3A"
2.659665,"3A"
1.266942,"3A"
-1.174285,"3A"
.7707006,"3A"
1.571971,"3A"
-.1679217,"3A"
2.494593,"3A"
2.274958,"3A"
2.298599,"3A"
1.693067,"3A"
-.3369381,"3A"
-3.016241,"3A"
.9900132,"3A"
3.336293,"3A"
-.0620424,"3A"
-.8465945,"3A"
.9253298,"3A"
1.072374,"3A"
1.851144,"3A"
.4891627,"3A"
2.108305,"3A"
-.1150731,"3A"
1.969682,"3A"
1.130198,"3A"
1.130198,"3A"
.8812313,"3A"
.3343629,"3A"
-.1115709,"3A"
2.521271,"3A"
1.613547,"3A"
1.613547,"3A"
.8829408,"2B"
1.324589,"2B"
.9875354,"2B"
1.847065,"2B"
-2.739541,"2B"
-1.125112,"2B"
.6908195,"2B"
.6170434,"2B"
.6073006,"2B"
-.8861253,"2B"
2.169289,"2B"
3.183249,"2B"
2.746161,"2B"
2.417546,"2B"
2.441877,"2B"
2.632701,"2B"
2.410991,"2B"
1.97128,"2B"
2.157613,"2B"
2.170208,"2B"
1.352655,"2B"
1.270777,"2B"
1.458629,"2B"
1.488174,"2B"
.5070646,"2B"
.4427481,"2B"
3.558557,"2B"
.0859758,"2B"
2.239182,"2B"
1.96593,"2B"
.6786679,"2B"
-.2725321,"2B"
2.885153,"2B"
1.36649,"2B"
1.349991,"2B"
1.537353,"2B"
3.31229,"2B"
2.578852,"2B"
3.209076,"2B"
.3645945,"2B"
1.07258,"2B"
3.614681,"2B"
4.339024,"2B"
3.259346,"2B"
1.310536,"2B"
2.767501,"2B"
.2978056,"2B"
2.050499,"2B"
1.923405,"2B"
3.19046,"2B"
1.019064,"2B"
3.145432,"2B"
2.445585,"2B"
2.841619,"2B"
1.210246,"2B"
1.838083,"2B"
1.032515,"2B"
1.456392,"2B"
2.597848,"2B"
2.588816,"2B"
1.558082,"2B"
.3803387,"2B"
2.399013,"2B"
1.196075,"2B"
1.831699,"2B"
2.230999,"2B"
2.125707,"2B"
3.765023,"2B"
2.474738,"2B"
3.056926,"2B"
1.931314,"2B"
3.493734,"2B"
5.114382,"2B"
3.12737,"2B"
3.632825,"2B"
3.033283,"2B"
2.394599,"2B"
1.995817,"2B"
3.661506,"2B"
3.374881,"2B"
3.154534,"2B"
2.356732,"2B"
2.591816,"2B"
2.246024,"2B"
3.382752,"2B"
2.193437,"2B"
-.7986922,"2B"
.2231355,"2B"
-.0206987,"2B"
2.534958,"2B"
1.197208,"2B"
1.904421,"2B"
2.042943,"2B"
3.257158,"2B"
1.440437,"2B"
1.824854,"2B"
1.373055,"2B"
1.54745,"2B"
2.59234,"2B"
1.858902,"2B"
2.517672,"2B"
1.483437,"2B"
2.385519,"2B"
.360914,"2B"
.9168866,"2B"
1.423156,"2B"
1.487713,"2B"
1.887516,"2B"
1.111022,"2B"
-.6279645,"2B"
.1210311,"2B"
2.101424,"2B"
1.723054,"2B"
.5921052,"2B"
2.05973,"2B"
.6634403,"2B"
2.789243,"2B"
2.119869,"2B"
1.835552,"2B"
1.474635,"2B"
2.327121,"2B"
.5055638,"2B"
-.5038385,"2B"
1.361125,"2B"
1.559794,"2B"
1.797919,"2B"
.7792515,"2B"
.3776073,"2B"
2.451858,"2B"
.0656473,"2B"
1.821524,"2B"
2.619459,"2B"
1.496992,"2B"
2.752737,"2B"
-.2162859,"2B"
4.239176,"2B"
2.435804,"2B"
3.339006,"2B"
1.240392,"2B"
-2.268155,"2B"
1.289525,"2B"
2.096973,"2B"
.4646833,"2B"
1.257387,"2B"
1.075446,"2B"
2.210532,"2B"
-.3143204,"2B"
2.122737,"2B"
2.493148,"2B"
3.164301,"2B"
1.366293,"2B"
1.598828,"2B"
.4874997,"2B"
3.264858,"2B"
1.565139,"2B"
1.725141,"2B"
2.486372,"2B"
2.506105,"2B"
2.352679,"2B"
1.658811,"2B"
2.559365,"2B"
2.192758,"2B"
.1432082,"2B"
2.056567,"2B"
.7969035,"2B"
1.583269,"2B"
2.614604,"2B"
.6129887,"2B"
-.3918226,"2B"
2.936889,"2B"
2.521456,"2B"
.3637538,"2B"
.7866102,"2B"
3.904543,"2B"
3.320378,"2B"
.8359264,"2B"
1.984885,"2B"
.6964866,"2B"
1.785195,"2B"
2.247356,"2B"
2.434692,"2B"
1.221243,"2B"
2.142639,"2B"
1.31541,"2B"
.9572369,"2B"
-.3016633,"2B"
3.486644,"2B"
1.425931,"2B"
1.384202,"2B"
.3589673,"2B"
-.8513132,"2B"
2.560022,"2B"
2.966468,"2B"
-.9898915,"2B"
1.112219,"2B"
1.05136,"2B"
-.6226813,"2B"
2.232318,"2B"
.7944033,"2B"
2.615416,"2B"
1.552042,"2B"
.5290859,"2B"
.5309929,"2B"
-2.121247,"2B"
1.356515,"2B"
2.120646,"2B"
2.176999,"2B"
.5456559,"2B"
1.595574,"2B"
2.334878,"2B"
1.61512,"2B"
2.329071,"2B"
1.654578,"2B"
