"","cod_lote","ao","semestre","cosecha","sta_num","heat_index","distance","elev_diff"
"1947","735040195001","2002","1","2","24055030","1962.29655172414","13708.9675444664","-1292"
"1948","735040257601","2002","1","2","24055030","1962.29655172414","13202.1965711987","-1114"
"1949","735040280703","2002","2","1","23195110","3516.05824933687","8735.30031452732","198"
"1950","735040332602","2002","1","2","3","2346.2","9404.76758185577","-79"
"1951","735040425801","2002","2","1","24025020",".","5091.871150896","689"
"1952","735040521703","2002","1","2","24025020","3083.7221182266","4905.41546264364","689"
"1953","735550010201","2002","1","2","3","2346.2","11171.6096807812","-37"
"1954","735550087503","2002","1","2","3","2346.2","9332.83902799038","-79"
"1955","735550202502","2002","2","1","23125060",".","26473.3426209916","-1184"
"1956","735550203201","2002","2","1","23125060",".","28770.2320079383","-837"
"1957","735550208701","2002","1","2","24055030","1962.29655172414","13124.5836078536","-1114"
"1958","735550244401","2002","1","2","21255080",".","9100.43875404534","-3605"
"1959","735550245101","2002","2","1","21255080",".","6644.64449427944","-3772"
"1960","735550262702","2002","1","2","21255080",".","7710.64727402808","-3592"
"1961","735550263601","2002","2","1","21255080",".","6104.0723192309","-3646"
"1962","735550266301","2002","2","1","21255080",".","6935.53744989645","-3814"
"1963","735550267101","2002","1","2","21255080",".","5352.48095888917","-3787"
"1964","735550267201","2002","1","2","21255080",".","10605.1508821144","-3696"
"1965","735550268301","2002","2","1","21255080",".","5058.75699890203","-3473"
"1966","735550289101","2002","1","2","21245010",".","5743.79374935096","895"
"1967","735550324901","2002","1","2","21255080",".","6810.0036102599","-3655"
"1968","735550356201","2002","1","2","21245010",".","5403.20229607064","621"
"1969","735550359503","2002","1","2","21245140",".","11182.3288471727","-1304"
"1970","735550364301","2002","2","1","21245140",".","11638.473238365","-1231"
"1971","735550382102","2002","2","1","21245140",".","15017.4443630747","-1072"
"1972","735550400303","2002","1","2","21245140",".","15821.0201767123","-918"
"1973","736160004301","2002","1","2","21245140",".","16730.2667345324","-795"
"1974","736160004703","2002","2","1","21245040","3015.04","17529.5075469492","345"
"1975","736160043009","2002","2","1","21245140",".","12887.8724558026","-1121"
"1976","736160045201","2002","1","2","21245140",".","6418.66946230629","-1234"
"1977","736160285301","2002","1","2","21245140",".","7105.90753918589","-932"
"1978","736160290101","2002","1","2","21245140",".","5305.32786642132","-487"
"1979","736160291001","2002","1","2","22015010","1235.22","14395.1469837603","-590"
"1980","736160354701","2002","2","1","22055020","3673.42","16814.5861067186","556"
"1981","736240002006","2002","2","1","22025010",".","18212.2035486426","38"
"1982","736240003702","2002","2","1","22025010",".","15276.2695072463","38"
"1983","736240019511","2002","2","1","22055020","3673.42","16031.2859049378","237"
"1984","736240022304","2002","1","2","22025010","2559.76","17258.0625072346","26"
"1985","736240024101","2002","2","1","22055020","3673.42","4864.16495395457","399"
"1986","736240044401","2002","1","2","22055020","3533.86","6376.00030133253","316"
"1987","736240058701","2002","1","2","22055020","3533.86","6236.33329564633","547"
"1988","736240067706","2002","1","2","22055020","3533.86","17412.4232917098","420"
"1989","736240073602","2002","1","2","22025010","2559.76","17280.561899314","26"
"1990","736240076801","2002","2","1","22055020","3673.42","14220.2088148373","332"
"1991","736240077505","2002","1","2","22055020","3533.86","7266.36088477392","741"
"1992","736240079703","2002","2","1","22055020","3673.42","12877.166390835","621"
"1993","736240083901","2002","1","2","21255120","1393.66","8587.92299249515","-645"
"1994","736240137906","2002","2","1","21255120",".","9695.00028842529","-498"
"1995","736240146002","2002","2","1","21255120",".","11764.510597418","-519"
"1996","736240147702","2002","2","1","21255120",".","12084.40437533","-519"
"1997","736240158004","2002","2","1","21255120",".","8178.19293289201","-108"
"1998","736240239101","2002","2","1","21255120",".","11492.3523587835","-671"
"1999","736240248701","2002","2","1","21255120",".","11131.4501623754","-732"
"2000","736240290601","2002","1","2","22065040","2387.6","7723.67619341094","291"
"2001","736750065002","2002","2","1","22065040",".","8114.48868658453","291"
"2002","736750068501","2002","1","2","22065040","2387.6","11097.1078988335","17"
"2003","736750078101","2002","1","2","22045020","3041","8914.96629921815","798"
"2004","736750098602","2002","1","2","22045020","3041","6972.75046680148","785"
"2005","736750102502","2002","2","1","22045020","3056.12","4158.51889107594","348"
"2006","736750145801","2002","2","1","22045020","3056.12","3321.3849160645","511"
"2007","736750155501","2002","1","2","22045020","3041","7155.63733975469","688"
"2008","736750156701","2002","2","1","22015020","2749.95931034483","5727.64560857312","80"
"2009","736750159001","2002","1","2","22015020","2604.84896551724","6252.05411396393","44"
"2010","736750179505","2002","2","1","22065040",".","7278.25757506589","-459"
"2011","736750185501","2002","1","2","22065040","2387.6","9082.39377459492","-208"
"2012","736750190903","2002","1","2","22045020","3041","8057.03354280511","1065"
"2013","736860019505","2002","2","1","22045020","3056.12","3320.46888434047","-127"
"2014","736860020801","2002","1","2","17",".","8686.98241450137","-254"
"2015","736860024901","2002","2","1","17",".","3929.77634528172","59"
"2016","736860025302","2002","2","1","17",".","1885.9511928738","100"
"2017","736860043902","2002","1","2","21165030","3317.86","9827.43849178459","809"
"2018","736860043903","2002","2","1","21165030","3310.74","8229.05311181698","770"
"2019","736860045101","2002","2","1","21165030","3310.74","9835.56780024921","778"
"2020","736860048102","2002","2","1","17",".","1377.30356286095","222"
"2021","736860059402","2002","1","2","21145080",".","9305.28318875009","5"
"2022","738610022102","2002","2","1","21145080",".","8991.3693189001","191"
"2023","738610029501","2002","2","1","21155040","2408.54","8880.05461900265","239"
"2024","738610042301","2002","1","2","21155040","2323.3","9134.15954771229","239"
"2025","738610046001","2002","1","2","21155040","2323.3","10211.1738250274","315"
"2026","738610069702","2002","2","1","21145080",".","9860.5611068221","-344"
"2027","738700018705","2002","1","2","21155040","2323.3","11675.7027322072","322"
"2028","738700021602","2002","2","1","40","2243","4765.76458660554","-190"
"2029","738700094906","2002","1","2","21255120","1393.66","14989.6961524218","-378"
"2030","738700130401","2002","1","2","21255120","1393.66","16069.0152184455","-308"
"2031","738700133603","2002","1","2","21255120","1393.66","14464.3342871531","-322"
"2032","738730017601","2002","1","2","21255120","1393.66","17580.3477421953","-357"
"2033","738730027001","2002","2","1","40","2243","13420.7033920839","88"
"2034","738730069101","2002","2","1","40","2243","13900.0067502516","126"
"2035","738730072602","2002","2","1","40","2243","13824.6401043876","157"
"2036","738730072901","2002","1","2","40","2265","8443.46907914179","-74"
"2037","738730076101","2002","2","1","21255120",".","12145.2931813058","-612"
"2038","738730077601","2002","2","1","21255120",".","11023.8253239135","-490"
"2039","738730078502","2002","1","2","21255120","1393.66","10984.1383992176","-777"
"2040","738730080001","2002","2","1","40","2243","16248.6507766874","258"
"2041","738730080601","2002","2","1","21255120",".","8902.81133519142","-652"
"2042","738730084101","2002","2","1","21195060","2900.94","7096.7222022452","407"
"2043","738730144801","2002","2","1","21195060","2900.94","6567.46746805975","530"
"2044","738730148701","2002","1","2","21195060",".","8524.45884736992","594"
"2045","738730149103","2002","1","2","21195060",".","5611.25062593733","34"
"2046","738730157902","2002","1","2","21195060",".","6962.41211645821","633"
"2047","738730159901","2002","1","2","21195060",".","7423.00185723877","752"
"2048","760010029304","2002","1","1","21255140",".","7419.26174690026","540"
"2049","760010033401","2002","1","1","29","2229.4","8139.41639126197","-317"
"2050","760010037702","2002","1","1","21255140",".","6819.41448588047","568"
"2051","760200014101","2002","2","1","21255140","3617.7","6872.8000930029","582"
"2052","760200016302","2002","1","2","29","2229.4","2546.20950680568","-344"
"2053","760200020101","2002","1","2","29","2229.4","6676.11504590618","-328"
"2054","760200041404","2002","2","1","29","2257.4","4734.91715264522","-113"
"2055","760200045801","2002","1","2","29","2229.4","5645.75414081731","-80"
"2056","760410013501","2002","2","1","40","2243","3419.5097847924","-467"
"2057","760410015004","2002","1","2","21195080","3668.92231527094","7993.56767911817","1085"
"2058","760410050806","2002","2","1","22065040",".","17080.3613542289","-140"
"2059","760410055401","2002","2","1","22065040",".","16795.9704086525","166"
"2060","760410073003","2002","1","2","22065040","2387.6","18943.3393384818","-321"
"2061","760410074007","2002","2","1","22075040",".","17801.9707186604","613"
"2062","760410081801","2002","1","2","22065040","2387.6","9150.37809012696","524"
"2063","760540008603","2002","1","2","22065040","2387.6","8156.60212616633","543"
"2064","760540011304","2002","2","1","22065040",".","19453.3356885842","-618"
"2065","760540018906","2002","1","2","22065040","2387.6","9995.06968837757","130"
"2066","760540020001","2002","2","1","22025010",".","6320.8312318383","439"
"2067","760540047402","2002","2","1","22025010",".","6121.92580878826","439"
"2068","760540050503","2002","1","2","22025010","2559.76","8939.85246748611","189"
"2069","761000041101","2002","2","1","22025010",".","11217.8750687071","448"
"2070","761000055603","2002","2","1","22025010",".","13688.8492973042","543"
"2071","761000056904","2002","1","2","22025010","2559.76","12529.911420713","471"
"2072","761000083201","2002","1","2","22025010","2559.76","8870.00838368369","285"
"2073","761000117205","2002","1","2","22025010","2559.76","13388.4083982416","675"
"2074","761110010303","2002","1","2","22045020","3041","8351.18318841569","885"
"2075","761130006501","2002","1","2","22015020","2604.84896551724","4324.48395160021","329"
"2076","761130034001","2002","2","1","22015020","2749.95931034483","4182.07475810157","564"
"2077","761130049502","2002","1","2","22075030","1368.96","15926.9102844389","-902"
"2078","761130061906","2002","1","2","22075030","1368.96","13251.0878971496","-624"
"2079","761130069301","2002","1","2","22075030","1368.96","12956.2019849726","-475"
"2080","761130070402","2002","1","2","22075030","1368.96","7722.92017795789","-538"
"2081","761130079601","2002","1","2","22075030","1368.96","16401.1047520222","-909"
"2082","761130080805","2002","1","2","22075030","1368.96","16919.5885163363","-488"
"2083","761220005503","2002","2","1","22075030","1541.09379310345","5981.03012246124","-462"
"2084","761220009006","2002","2","1","22075030","1541.09379310345","4929.63776840912","-522"
"2085","761220015609","2002","2","1","22075030","1541.09379310345","4502.14395675123","-522"
"2086","761220018105","2002","1","2","22075030","1368.96","6380.63509981818","-616"
"2087","761220018213","2002","2","1","22075030","1541.09379310345","15778.890891053","-902"
"2088","761220022802","2002","1","2","22075030","1368.96","17498.2471407466","-910"
"2089","761220022904","2002","1","2","22065040","2387.6","3681.06326517782","-46"
"2090","761220028806","2002","1","2","22065040","2387.6","3061.35543351573","85"
"2091","761220032003","2002","1","2","22065040","2387.6","5124.16691267655","-324"
"2092","761220042404","2002","1","2","22065040","2387.6","6609.74785578569","263"
"2093","761220072701","2002","2","1","22065040",".","5339.5698306299","321"
"2094","761260027001","2002","2","1","21245140",".","4047.3254916687","-936"
"2095","761260028501","2002","2","1","21245140",".","2428.84029919071","-368"
"2096","761470017702","2002","2","1","21245140",".","3586.24719762105","-930"
"2097","761470025401","2002","2","1","21245140",".","8533.27766631089","-798"
"2098","762330027401","2002","1","2","21245140",".","7654.89414134809","-967"
"2099","762430030802","2002","1","2","21245140",".","5906.73474322791","-719"
"2100","762430032704","2002","2","1","21245140",".","7826.76354266","-853"
"2101","762430045202","2002","2","1","21245140",".","10223.8933089887","-877"
"2102","762430047601","2002","1","2","21245140",".","5754.07598869693","-950"
"2103","762430053103","2002","1","2","21255120","1393.66","2855.38339926138","-526"
"2104","762430056408","2002","1","2","17",".","1374.75740757608","154"
"2105","762430069001","2002","1","2","17",".","5769.18589066989","23"
"2106","762430082806","2002","2","1","17",".","3994.38892072136","168"
"2107","762460062103","2002","2","1","17",".","3741.44327031927","-166"
"2108","762460073305","2002","2","1","17",".","4447.86207646362","182"
"2109","764030011402","2002","2","1","17",".","5234.98343235108","-109"
